47.0,1.0,48.0,56.4,23.0,25.7,6.5,8.32,6.3,89.0,23.3,78.0,0
47.0,1.0,55.4,61.2,25.4,32.9,28.3,8.39,5.25,96.0,10.3,82.1,0
48.0,1.0,46.2,59.9,14.6,25.7,5.3,6.93,6.29,66.0,23.4,75.8,0
48.0,1.0,38.2,94.9,32.0,29.4,21.5,7.93,5.36,98.0,53.0,71.8,0
48.0,1.0,43.1,83.9,20.8,27.4,18.3,9.82,6.14,90.0,16.4,74.9,0
48.0,1.0,44.7,56.4,20.9,24.2,17.5,5.49,5.65,74.0,28.5,75.0,0
48.0,1.0,38.8,94.7,28.6,33.4,5.1,7.93,4.27,87.0,14.7,66.8,0
48.0,1.0,43.4,41.2,18.4,21.2,9.8,7.19,6.37,80.0,15.8,68.9,0
48.0,1.0,46.0,58.1,21.4,29.3,6.9,9.36,5.7,83.0,32.3,74.1,0
48.0,1.0,45.7,88.5,59.1,34.0,6.5,10.81,6.25,87.0,38.3,74.1,0
48.0,1.0,42.6,69.1,17.6,28.3,7.7,15.4,5.07,81.0,29.9,77.8,0
48.0,1.0,46.4,64.1,29.3,27.6,13.2,10.07,8.28,98.0,28.9,83.3,0
48.0,1.0,50.4,34.6,37.2,28.0,17.3,10.87,6.97,114.0,45.2,72.9,0
49.0,1.0,39.1,62.1,23.8,19.6,3.5,9.19,4.82,85.0,19.4,69.8,0
49.0,1.0,39.7,77.3,20.2,19.0,8.8,7.26,4.98,84.0,74.5,65.4,0
49.0,1.0,41.2,96.0,25.0,27.7,15.6,7.12,5.61,92.0,37.8,68.7,0
49.0,1.0,44.4,63.3,13.5,16.4,7.3,11.19,4.49,73.0,13.6,72.3,0
49.0,1.0,40.2,73.8,17.9,23.6,7.6,7.99,5.31,106.0,15.9,71.4,0
49.0,1.0,44.3,84.1,29.0,29.0,16.2,8.18,4.65,87.0,21.9,70.8,0
49.0,1.0,47.8,67.9,44.2,29.9,6.9,8.76,6.23,99.0,26.9,79.5,0
50.0,1.0,46.6,66.3,19.5,23.7,18.5,8.27,5.73,92.0,12.1,76.7,0
50.0,1.0,44.3,82.5,38.6,32.9,7.3,8.57,5.95,83.0,23.4,66.6,0
50.0,1.0,43.5,76.2,13.1,18.8,5.6,8.11,4.55,57.0,16.5,67.0,0
50.0,1.0,35.5,59.4,43.9,35.8,7.6,11.23,6.56,106.0,24.9,73.2,0
50.0,1.0,40.3,70.5,46.4,32.3,6.8,8.11,4.06,77.0,16.9,69.2,0
50.0,1.0,43.1,73.7,19.0,21.8,2.9,9.45,6.06,91.0,33.3,68.9,0
50.0,1.0,39.7,96.5,54.8,30.8,3.3,8.98,5.66,82.0,52.4,65.8,0
51.0,1.0,38.0,54.8,23.8,28.6,13.5,6.33,4.65,99.0,18.3,66.4,0
51.0,1.0,36.8,98.5,25.5,27.7,5.0,9.49,6.08,89.0,18.2,64.9,0
51.0,1.0,47.2,78.1,27.4,23.9,8.4,10.14,6.54,86.0,35.3,71.6,0
51.0,1.0,42.6,69.1,17.6,28.3,7.7,15.4,5.07,81.0,29.9,77.8,0
51.0,1.0,42.0,84.3,14.7,19.2,3.2,8.19,4.68,81.0,20.9,77.1,0
51.0,1.0,45.9,66.7,31.8,28.1,9.0,10.08,5.61,85.0,36.2,73.0,0
51.0,1.0,50.8,56.0,33.2,32.9,6.3,11.33,5.93,93.0,22.4,80.3,0
51.0,1.0,46.3,69.4,20.1,26.8,4.5,9.99,4.14,81.0,12.3,73.9,0
52.0,1.0,42.3,72.6,47.4,23.8,6.0,8.62,7.2,86.0,36.1,77.6,0
52.0,1.0,82.2,82.2,37.0,23.7,7.8,8.9,6.09,77.0,87.8,67.4,0
52.0,1.0,39.3,63.6,20.7,25.3,4.4,8.26,5.35,84.0,18.9,64.4,0
52.0,1.0,46.8,85.5,15.2,31.9,10.3,9.09,6.56,89.0,21.8,73.3,0
52.0,1.0,40.7,78.6,43.3,27.1,13.4,10.95,5.22,73.0,30.0,80.9,0
52.0,1.0,41.2,67.4,20.4,18.8,4.3,8.51,4.97,82.0,40.4,68.5,0
52.0,1.0,46.6,72.2,35.0,41.1,4.6,7.7,6.92,80.0,21.5,79.6,0
52.0,1.0,41.0,61.4,28.7,34.8,5.4,9.36,6.66,100.0,26.8,73.6,0
52.0,1.0,41.6,59.1,26.3,25.6,3.0,9.55,4.5,94.0,33.0,71.1,0
53.0,1.0,45.3,53.0,39.6,31.3,9.6,9.96,7.22,73.0,42.9,78.6,0
53.0,1.0,38.7,104.0,66.9,34.3,7.8,8.07,4.6,106.0,73.7,73.2,0
53.0,1.0,44.5,61.2,14.4,18.1,8.0,6.95,5.0,70.0,18.3,72.0,0
53.0,1.0,49.0,86.0,28.9,23.9,11.8,6.09,4.0,74.0,33.6,75.8,0
53.0,1.0,37.8,98.1,30.5,21.1,4.0,5.02,4.42,94.0,23.2,65.2,0
53.0,1.0,44.8,119.7,29.2,20.7,6.0,13.8,8.78,64.0,49.3,75.4,0
53.0,1.0,40.5,76.1,27.8,22.0,6.3,11.14,6.96,90.0,53.1,71.3,0
53.0,1.0,38.1,82.5,8.0,17.5,2.4,9.13,6.28,103.0,35.8,69.9,0
53.0,1.0,49.2,71.8,42.8,29.4,6.8,15.1,6.24,107.0,48.3,77.8,0
54.0,1.0,46.9,74.7,36.2,52.6,6.1,8.84,5.2,86.0,33.2,79.3,0
54.0,1.0,46.0,70.2,18.6,24.7,24.1,7.83,6.24,76.0,24.3,76.8,0
54.0,1.0,43.0,67.0,36.1,26.1,5.0,10.2,5.98,105.0,45.4,75.9,0
54.0,1.0,40.8,72.0,25.9,29.2,8.5,7.1,5.79,89.0,15.6,67.9,0
54.0,1.0,41.6,100.4,51.8,35.7,4.3,10.37,7.29,92.0,82.6,72.4,0
55.0,1.0,44.1,60.0,26.3,25.9,5.1,7.23,7.3,88.0,41.6,77.7,0
55.0,1.0,39.0,45.8,23.5,21.2,2.4,8.41,7.73,73.0,36.3,73.0,0
55.0,1.0,42.9,92.6,21.6,26.1,7.4,12.86,5.73,94.0,42.9,70.1,0
55.0,1.0,40.0,44.9,10.2,14.1,2.6,5.98,4.55,71.0,8.8,66.3,0
55.0,1.0,46.2,87.1,36.9,21.0,4.5,7.55,6.33,80.0,30.2,72.2,0
55.0,1.0,47.6,71.9,25.8,24.5,5.8,9.24,4.63,83.0,29.1,76.7,0
55.0,1.0,28.1,65.5,16.6,17.5,2.8,5.58,4.39,65.0,26.2,62.4,0
55.0,1.0,44.7,71.6,22.9,22.1,5.5,6.82,4.61,105.0,59.2,72.7,0
55.0,1.0,41.5,59.5,15.4,16.2,6.8,6.35,5.22,80.0,12.4,69.9,0
56.0,1.0,39.9,62.9,27.2,22.8,7.7,5.74,6.75,86.0,30.7,72.5,0
56.0,1.0,39.4,97.9,28.2,24.7,5.9,10.4,6.61,82.0,17.8,74.1,0
56.0,1.0,42.9,50.0,20.4,22.1,5.4,7.28,5.37,90.0,34.6,76.0,0
56.0,1.0,37.9,49.2,16.6,15.7,3.7,9.9,5.3,95.0,20.8,67.1,0
56.0,1.0,42.1,45.6,30.0,26.7,6.1,8.9,6.4,71.0,37.6,70.1,0
56.0,1.0,40.2,37.1,30.1,25.1,10.2,9.69,4.93,103.0,20.7,71.9,0
56.0,1.0,49.5,56.3,22.1,24.9,11.5,8.56,4.69,91.0,14.7,69.6,0
56.0,1.0,45.7,45.3,19.5,27.0,9.3,10.62,6.04,94.0,17.4,74.5,0
57.0,1.0,59.7,64.5,17.3,21.2,18.9,12.07,3.97,106.0,15.1,77.6,0
57.0,1.0,43.3,86.8,21.2,22.2,6.8,7.87,4.91,65.0,19.2,71.3,0
57.0,1.0,46.4,80.1,20.2,23.9,19.2,8.02,5.31,74.0,17.1,77.5,0
58.0,1.0,46.8,79.3,38.0,24.1,4.7,9.51,5.07,99.0,22.9,72.4,0
58.0,1.0,41.3,58.9,12.8,23.4,5.4,8.17,5.7,60.0,10.8,70.1,0
58.0,1.0,40.9,55.8,17.5,23.0,5.3,8.52,6.41,93.0,18.5,70.9,0
59.0,1.0,45.7,115.4,16.4,23.8,3.7,8.2,4.46,70.0,14.3,78.5,0
59.0,1.0,45.3,106.5,13.5,19.2,6.9,7.97,4.86,67.0,15.7,74.6,0
59.0,1.0,41.9,72.4,19.3,25.5,29.8,5.6,3.09,78.0,27.2,69.0,0
59.0,1.0,39.8,49.4,25.4,21.4,24.7,7.5,3.69,86.0,18.7,71.9,0
59.0,1.0,38.4,61.2,15.9,27.2,3.0,6.88,6.89,91.0,14.0,64.5,0
59.0,1.0,48.9,50.3,23.7,28.1,15.8,8.97,4.33,75.0,19.0,77.6,0
59.0,1.0,43.8,46.6,28.3,27.4,6.1,10.56,5.47,83.0,20.3,78.5,0
59.0,1.0,37.8,83.7,25.3,20.0,18.6,7.52,5.07,108.0,17.4,64.1,0
60.0,1.0,46.3,59.7,24.4,30.4,18.0,7.05,6.2,91.0,13.8,66.9,0
60.0,1.0,40.4,46.8,17.7,25.7,13.5,5.79,5.42,92.0,19.2,70.0,0
60.0,1.0,43.4,71.5,10.2,17.4,7.5,8.11,5.31,74.0,13.3,71.5,0
60.0,1.0,41.1,67.2,49.0,34.4,16.4,10.14,4.65,107.0,25.5,71.9,0
60.0,1.0,45.2,89.4,38.6,27.2,8.6,5.19,6.01,75.0,76.9,74.4,0
61.0,1.0,45.9,73.3,17.1,24.3,4.8,10.01,4.95,88.0,23.5,70.8,0
61.0,1.0,43.4,70.1,19.9,24.0,3.6,6.89,4.58,64.0,24.9,74.2,0
61.0,1.0,44.8,104.9,15.0,18.8,6.5,9.38,5.42,69.0,26.2,79.6,0
61.0,1.0,38.9,59.5,22.8,30.9,6.3,9.45,5.23,95.0,20.3,71.4,0
62.0,1.0,42.1,51.4,11.8,21.8,2.7,5.7,5.25,80.0,12.9,72.0,0
62.0,1.0,46.6,98.0,36.7,29.4,7.0,7.56,5.52,70.0,23.1,86.5,0
62.0,1.0,39.6,42.7,31.3,30.9,13.5,7.17,3.81,89.0,16.3,64.8,0
63.0,1.0,39.5,59.6,26.2,25.4,12.4,6.78,6.18,78.0,22.6,72.7,0
63.0,1.0,45.3,71.3,16.6,24.1,5.7,8.92,4.69,81.0,19.8,73.7,0
63.0,1.0,40.8,74.3,25.0,27.5,5.5,7.74,6.35,107.0,50.4,69.3,0
64.0,1.0,46.0,75.9,34.8,30.6,10.8,9.43,6.69,81.0,53.7,70.7,0
64.0,1.0,40.1,66.7,18.3,22.5,5.7,9.65,6.37,73.0,19.1,66.0,0
64.0,1.0,35.1,72.5,27.2,30.5,20.8,7.99,6.47,91.0,36.2,68.7,0
64.0,1.0,44.5,87.8,15.1,23.2,12.3,9.49,7.7,78.0,20.0,74.3,0
65.0,1.0,41.0,81.8,27.9,23.6,9.1,7.46,5.84,78.0,21.2,68.2,0
65.0,1.0,43.1,64.8,43.1,35.6,9.5,9.6,4.03,78.0,21.9,71.5,0
65.0,1.0,44.7,99.4,31.9,30.5,12.2,7.15,6.31,82.0,38.5,75.7,0
65.0,1.0,39.1,45.8,23.1,27.5,6.4,7.0,6.23,73.0,27.1,64.3,0
65.0,1.0,43.6,104.0,32.3,34.2,7.7,8.23,4.69,89.0,20.8,75.5,0
66.0,1.0,48.4,76.0,31.9,29.6,13.8,8.81,4.17,111.0,26.2,76.7,0
66.0,1.0,40.6,79.6,27.0,28.0,10.1,10.88,5.48,76.0,29.8,71.8,0
66.0,1.0,32.6,58.3,20.3,27.3,9.4,9.4,6.8,88.0,24.6,73.1,0
66.0,1.0,41.0,61.4,28.7,34.8,5.4,9.36,6.66,100.0,26.8,73.6,0
67.0,1.0,44.4,86.5,25.2,27.3,9.1,8.85,6.43,88.0,77.2,74.8,0
67.0,1.0,38.7,83.8,19.4,25.8,8.7,7.95,5.53,100.0,16.6,70.4,0
68.0,1.0,42.9,71.1,15.0,34.8,9.3,8.39,6.64,89.0,14.5,75.5,0
68.0,1.0,39.3,76.7,19.7,24.6,6.3,10.51,4.15,74.0,28.1,74.2,0
70.0,1.0,41.0,63.5,16.9,21.6,5.9,6.03,4.74,83.0,13.5,73.7,0
71.0,1.0,39.0,87.9,26.1,32.1,12.2,10.3,6.31,90.0,99.7,69.8,0
76.0,1.0,29.2,48.9,25.2,27.2,8.3,4.52,2.79,127.0,18.3,58.1,0
77.0,1.0,52.2,52.2,12.0,23.5,10.9,5.51,4.41,103.0,25.8,67.2,0
32.0,0.0,39.9,35.2,22.0,29.8,6.3,8.16,4.37,60.0,4.5,72.5,0
32.0,0.0,47.4,52.5,19.1,17.1,4.6,10.19,5.3,63.0,23.0,72.2,0
32.0,0.0,41.1,42.8,10.1,14.1,23.2,6.08,3.75,53.0,9.3,68.9,0
32.0,0.0,43.5,66.2,9.2,17.8,5.7,7.14,4.38,71.0,44.6,76.1,0
33.0,0.0,36.0,77.5,14.8,22.0,4.4,8.61,5.26,66.0,13.1,66.1,0
33.0,0.0,36.9,51.7,17.4,22.0,8.3,7.0,5.02,52.0,19.1,72.0,0
33.0,0.0,38.2,54.4,17.3,21.2,7.1,8.67,5.69,68.0,32.1,66.9,0
33.0,0.0,47.6,95.5,18.8,22.2,2.4,7.84,5.57,71.0,16.9,75.0,0
33.0,0.0,42.4,137.2,14.2,13.1,3.4,8.23,5.3,48.0,25.7,74.4,0
33.0,0.0,45.9,72.0,37.8,33.5,17.7,7.32,4.25,81.0,21.5,78.3,0
33.0,0.0,35.4,53.5,9.8,17.6,3.8,6.0,4.48,78.0,8.0,71.5,0
33.0,0.0,38.5,82.2,11.9,17.0,7.3,7.23,3.92,50.0,7.0,73.3,0
33.0,0.0,41.2,73.1,14.3,20.8,11.1,7.4,3.22,56.0,11.4,69.9,0
33.0,0.0,40.6,73.7,12.6,16.3,3.1,7.75,6.36,67.0,19.5,71.4,0
